CELLNAME,LAT,LONG,LAC,CELLID,AZIMUTH,TECH,NODE
UJN1209S,32.06864137,35.39363385,10072,12092,90,3G,
UJN1209T,32.06864137,35.39363385,10072,12093,280,3G,
UJN1209V,32.06864137,35.39363385,10072,12095,10,3G,
UJN1209W,32.06864137,35.39363385,10072,12096,90,3G,
UJN1209X,32.06864137,35.39363385,10072,12097,280,3G,
UJN1210I,31.85499973,35.15166705,10202,12108,80,3G,
UJN1210J,31.85499973,35.15166705,10202,12109,220,3G,
UJN1210K,31.85499973,35.15166705,10202,12100,330,3G,
UJN1210R,31.85499973,35.15166705,10202,12101,80,3G,
UJN1210S,31.85499973,35.15166705,10202,12102,220,3G,
UJN1210T,31.85499973,35.15166705,10202,12103,330,3G,
UJN1210V,31.85499973,35.15166705,10202,12105,80,3G,
UJN1210W,31.85499973,35.15166705,10202,12106,220,3G,
UJN1210X,31.85499973,35.15166705,10202,12107,330,3G,
UJN1211I,32.055,35.2386111,10072,12118,30,3G,
UJN1211J,32.055,35.2386111,10072,12119,150,3G,
UJN1211K,32.055,35.2386111,10072,12110,290,3G,
UJN1212I,31.97694484,35.29416627,10202,12128,40,3G,
UJN1212J,31.97694484,35.29416627,10202,12129,180,3G,
UJN1212K,31.97694484,35.29416627,10202,12120,310,3G,
UJN1214I,31.835689,35.0961329,10202,12148,20,3G,
UJN1214J,31.835689,35.0961329,10202,12149,110,3G,
UJN1214K,31.835689,35.0961329,10202,12140,260,3G,
UJN1215I,32.00977728,35.04483293,10072,12158,120,3G,
UJN1215J,32.00977728,35.04483293,10072,12159,220,3G,
UJN1215K,32.00977728,35.04483293,10072,12150,350,3G,
UJN1215R,32.00977728,35.04483293,10072,12151,120,3G,
UJN1215S,32.00977728,35.04483293,10072,12152,220,3G,
UJN1215T,32.00977728,35.04483293,10072,12153,350,3G,
UJN1215V,32.00977728,35.04483293,10072,12155,120,3G,
UJN1215W,32.00977728,35.04483293,10072,12156,220,3G,
UJN1215X,32.00977728,35.04483293,10072,12157,350,3G,
UJN1216I,31.9255555,35.2225,10202,12168,190,3G,
UJN1216J,31.9255555,35.2225,10202,12169,250,3G,
UJN1216R,31.9255555,35.2225,10202,12161,190,3G,
UJN1216S,31.9255555,35.2225,10202,12162,250,3G,
UJN1216V,31.9255555,35.2225,10202,12165,190,3G,
UJN1216W,31.9255555,35.2225,10202,12166,250,3G,
UJN1217I,32.5210472,35.3467222,10121,12178,140,3G,
UJN1217J,32.5210472,35.3467222,10121,12179,230,3G,
UJS1005I,31.74633307,35.21309968,10201,10058,40,3G,
UJS1005J,31.74633307,35.21309968,10201,10059,150,3G,
UJS1005K,31.74633307,35.21309968,10201,10050,300,3G,
UJS1005R,31.74633307,35.21309968,10201,10051,40,3G,
UJS1005S,31.74633307,35.21309968,10201,10052,150,3G,
UJS1005T,31.74633307,35.21309968,10201,10053,300,3G,
UJS1005V,31.74633307,35.21309968,10201,10055,40,3G,
UJS1005W,31.74633307,35.21309968,10201,10056,150,3G,
UJS1005X,31.74633307,35.21309968,10201,10057,300,3G,
UJS1006I,31.75271606,35.18141262,10201,10068,80,3G,
UJS1006J,31.75271606,35.18141262,10201,10069,240,3G,
UJS1006K,31.75271606,35.18141262,10201,10060,330,3G,
UJS1006R,31.75271606,35.18141262,10201,10061,80,3G,
UJS1006S,31.75271606,35.18141262,10201,10062,240,3G,
UJS1006T,31.75271606,35.18141262,10201,10063,330,3G,
UJS1006V,31.75271606,35.18141262,10201,10065,80,3G,
UJS1006W,31.75271606,35.18141262,10201,10066,240,3G,
UJS1006X,31.75271606,35.18141262,10201,10067,330,3G,
UJS1008I,31.75902984,35.22306268,10201,10088,60,3G,
UJS1008J,31.75902984,35.22306268,10201,10089,150,3G,
UJS1008K,31.75902984,35.22306268,10201,10080,240,3G,
UJS1008R,31.75902984,35.22306268,10201,10081,60,3G,
UJS1008S,31.75902984,35.22306268,10201,10082,150,3G,
UJS1008T,31.75902984,35.22306268,10201,10083,240,3G,
UJS1008V,31.75902984,35.22306268,10201,10085,60,3G,
UJS1008W,31.75902984,35.22306268,10201,10086,150,3G,
UJS1008X,31.75902984,35.22306268,10201,10087,240,3G,
UJS1014I,31.76067234,35.2121806,10201,10148,120,3G,
UJS1014J,31.76067234,35.2121806,10201,10149,240,3G,
UJS1014K,31.76067234,35.2121806,10201,10140,330,3G,
UJS1014R,31.76067234,35.2121806,10201,10141,120,3G,
UJS1014S,31.76067234,35.2121806,10201,10142,240,3G,
UJS1014T,31.76067234,35.2121806,10201,10143,330,3G,
UJS1014V,31.76067234,35.2121806,10201,10145,120,3G,
UJS1014W,31.76067234,35.2121806,10201,10146,240,3G,
UJS1014X,31.76067234,35.2121806,10201,10147,330,3G,
UJS1016I,31.75477272,35.2152533,10201,10168,50,3G,
UJS1016J,31.75477272,35.2152533,10201,10169,150,3G,
UJS1016K,31.75477272,35.2152533,10201,10160,230,3G,
UJS1016L,31.75477272,35.2152533,10201,57948,310,3G,
UJS1016R,31.75477272,35.2152533,10201,10161,50,3G,
UJS1016S,31.75477272,35.2152533,10201,10162,150,3G,
UJS1016T,31.75477272,35.2152533,10201,10163,230,3G,
UJS1016U,31.75477272,35.2152533,10201,57946,310,3G,
UJS1016V,31.75477272,35.2152533,10201,10165,50,3G,
UJS1016W,31.75477272,35.2152533,10201,10166,150,3G,
UJS1016X,31.75477272,35.2152533,10201,10167,230,3G,
UJS1016Y,31.75477272,35.2152533,10201,57947,310,3G,
UJS1027I,31.73176813,35.19557947,10201,10278,20,3G,
UJS1027J,31.73176813,35.19557947,10201,10279,150,3G,
UJS1027K,31.73176813,35.19557947,10201,10270,220,3G,
UJS1027L,31.73176813,35.19557947,10201,57381,300,3G,
UJS1027R,31.73176813,35.19557947,10201,10271,20,3G,
UJS1027S,31.73176813,35.19557947,10201,10272,150,3G,
UJS1027T,31.73176813,35.19557947,10201,10273,220,3G,
UJS1027U,31.73176813,35.19557947,10201,57379,300,3G,
UJS1027V,31.73176813,35.19557947,10201,10275,20,3G,
UJS1027W,31.73176813,35.19557947,10201,10276,150,3G,
UJS1027X,31.73176813,35.19557947,10201,10277,220,3G,
UJS1027Y,31.73176813,35.19557947,10201,57380,300,3G,
UJS1028I,31.74988103,35.2417308,10201,10288,120,3G,
UJS1028J,31.74988103,35.2417308,10201,10289,220,3G,
UJS1028K,31.74988103,35.2417308,10201,10280,310,3G,
UJS1028R,31.74988103,35.2417308,10201,10281,120,3G,
UJS1028S,31.74988103,35.2417308,10201,10282,220,3G,
UJS1028T,31.74988103,35.2417308,10201,10283,310,3G,
UJS1028V,31.74988103,35.2417308,10201,10285,120,3G,
UJS1028W,31.74988103,35.2417308,10201,10286,220,3G,
UJS1028X,31.74988103,35.2417308,10201,10287,310,3G,
UJS1029I,31.73373028,35.18295565,10201,10298,90,3G,
UJS1029J,31.73373028,35.18295565,10201,10299,165,3G,
UJS1029K,31.73373028,35.18295565,10201,10290,320,3G,
UJS1029R,31.73373028,35.18295565,10201,10291,90,3G,
UJS1029S,31.73373028,35.18295565,10201,10292,165,3G,
UJS1029T,31.73373028,35.18295565,10201,10293,320,3G,
UJS1029V,31.73373028,35.18295565,10201,10295,90,3G,
UJS1029W,31.73373028,35.18295565,10201,10296,165,3G,
UJS1029X,31.73373028,35.18295565,10201,10297,320,3G,
UJS1030I,31.75530149,35.16796627,10201,10308,60,3G,
UJS1030J,31.75530149,35.16796627,10201,10309,150,3G,
UJS1030K,31.75530149,35.16796627,10201,10300,280,3G,
UJS1030R,31.75530149,35.16796627,10201,10301,60,3G,
UJS1030S,31.75530149,35.16796627,10201,10302,150,3G,
UJS1030T,31.75530149,35.16796627,10201,10303,280,3G,
UJS1030V,31.75530149,35.16796627,10201,10305,60,3G,
UJS1030W,31.75530149,35.16796627,10201,10306,150,3G,
UJS1030X,31.75530149,35.16796627,10201,10307,280,3G,
UJS1051I,31.77162234,35.18282133,10201,10518,0,3G,
UJS1051J,31.77162234,35.18282133,10201,10519,180,3G,
UJS1051K,31.77162234,35.18282133,10201,10510,270,3G,
UJS1051R,31.77162234,35.18282133,10201,10511,0,3G,
UJS1051S,31.77162234,35.18282133,10201,10512,180,3G,
UJS1051T,31.77162234,35.18282133,10201,10513,270,3G,
UJS1051V,31.77162234,35.18282133,10201,10515,0,3G,
UJS1051W,31.77162234,35.18282133,10201,10516,180,3G,
UJS1051X,31.77162234,35.18282133,10201,10517,270,3G,
UJS1055I,31.75002137,35.19807909,10201,10558,20,3G,
UJS1055J,31.75002137,35.19807909,10201,10559,120,3G,
UJS1055K,31.75002137,35.19807909,10201,10550,190,3G,
UJS1055R,31.75002137,35.19807909,10201,10551,20,3G,
UJS1055S,31.75002137,35.19807909,10201,10552,120,3G,
UJS1055T,31.75002137,35.19807909,10201,10553,190,3G,
UJS1055V,31.75002137,35.19807909,10201,10555,20,3G,
UJS1055W,31.75002137,35.19807909,10201,10556,120,3G,
UJS1055X,31.75002137,35.19807909,10201,10557,190,3G,
UJS1056I,31.76924881,35.1937176,10201,10568,20,3G,
UJS1056J,31.76924881,35.1937176,10201,10569,135,3G,
UJS1056K,31.76924881,35.1937176,10201,10560,225,3G,
UJS1056R,31.76924881,35.1937176,10201,10561,20,3G,
UJS1056S,31.76924881,35.1937176,10201,10562,135,3G,
UJS1056T,31.76924881,35.1937176,10201,10563,225,3G,
UJS1056V,31.76924881,35.1937176,10201,10565,20,3G,
UJS1056W,31.76924881,35.1937176,10201,10566,135,3G,
UJS1056X,31.76924881,35.1937176,10201,10567,225,3G,
UJS1057I,31.75955235,35.20598289,10201,10578,100,3G,
UJS1057J,31.75955235,35.20598289,10201,10579,190,3G,
UJS1057K,31.75955235,35.20598289,10201,10570,320,3G,
UJS1057R,31.75955235,35.20598289,10201,10571,100,3G,
UJS1057S,31.75955235,35.20598289,10201,10572,190,3G,
UJS1057T,31.75955235,35.20598289,10201,10573,320,3G,
UJS1057V,31.75955235,35.20598289,10201,10575,100,3G,
UJS1057W,31.75955235,35.20598289,10201,10576,190,3G,
UJS1057X,31.75955235,35.20598289,10201,10577,320,3G,
UJS1061I,31.76749277,35.18642983,10201,10618,20,3G,
UJS1061J,31.76749277,35.18642983,10201,10619,180,3G,
UJS1061K,31.76749277,35.18642983,10201,10610,280,3G,
UJS1061R,31.76749277,35.18642983,10201,10611,20,3G,
UJS1061S,31.76749277,35.18642983,10201,10612,180,3G,
UJS1061T,31.76749277,35.18642983,10201,10613,280,3G,
UJS1061V,31.76749277,35.18642983,10201,10615,20,3G,
UJS1061W,31.76749277,35.18642983,10201,10616,180,3G,
UJS1061X,31.76749277,35.18642983,10201,10617,280,3G,
UJS1077I,31.7205609,35.17247498,10201,10778,40,3G,
UJS1077J,31.7205609,35.17247498,10201,10779,120,3G,
UJS1077K,31.7205609,35.17247498,10201,10770,220,3G,
UJS1077L,31.7205609,35.17247498,10201,57513,320,3G,
UJS1077R,31.7205609,35.17247498,10201,10771,40,3G,
UJS1077S,31.7205609,35.17247498,10201,10772,120,3G,
UJS1077T,31.7205609,35.17247498,10201,10773,220,3G,
UJS1077U,31.7205609,35.17247498,10201,57511,320,3G,
UJS1077V,31.7205609,35.17247498,10201,10775,40,3G,
UJS1077W,31.7205609,35.17247498,10201,10776,120,3G,
UJS1077X,31.7205609,35.17247498,10201,10777,220,3G,
UJS1077Y,31.7205609,35.17247498,10201,57512,320,3G,
UJS1078I,31.65344571,35.15180553,10021,10788,0,3G,
UJS1078J,31.65344571,35.15180553,10021,10789,110,3G,
UJS1078K,31.65344571,35.15180553,10021,10780,240,3G,
UJS1078R,31.65344571,35.15180553,10021,10781,0,3G,
UJS1078S,31.65344571,35.15180553,10021,10782,110,3G,
UJS1078T,31.65344571,35.15180553,10021,10783,240,3G,
UJS1078V,31.65344571,35.15180553,10021,10785,0,3G,
UJS1078W,31.65344571,35.15180553,10021,10786,110,3G,
UJS1078X,31.65344571,35.15180553,10021,10787,240,3G,
UJS1079I,31.66458076,35.12302849,10021,10798,0,3G,
UJS1079J,31.66458076,35.12302849,10021,10799,90,3G,
UJS1079K,31.66458076,35.12302849,10021,10790,180,3G,
UJS1079R,31.66458076,35.12302849,10021,10791,0,3G,
UJS1079S,31.66458076,35.12302849,10021,10792,90,3G,
UJS1079T,31.66458076,35.12302849,10021,10793,180,3G,
UJS1079V,31.66458076,35.12302849,10021,10795,0,3G,
UJS1079W,31.66458076,35.12302849,10021,10796,90,3G,
UJS1079X,31.66458076,35.12302849,10021,10797,180,3G,
UJS1080I,31.60957663,35.10014566,10021,10808,30,3G,
UJS1080J,31.60957663,35.10014566,10021,10809,170,3G,
UJS1080R,31.60957663,35.10014566,10021,10801,30,3G,
UJS1080S,31.60957663,35.10014566,10021,10802,170,3G,
UJS1080V,31.60957663,35.10014566,10021,10805,30,3G,
UJS1080W,31.60957663,35.10014566,10021,10806,170,3G,
UJS1081I,31.52828065,35.12655284,10021,10818,170,3G,
UJS1081J,31.52828065,35.12655284,10021,10819,270,3G,
UJS1081K,31.52828065,35.12655284,10021,10810,340,3G,
UJS1081R,31.52828065,35.12655284,10021,10811,170,3G,
UJS1081S,31.52828065,35.12655284,10021,10812,270,3G,
UJS1081T,31.52828065,35.12655284,10021,10813,340,3G,
UJS1081V,31.52828065,35.12655284,10021,10815,170,3G,
UJS1081W,31.52828065,35.12655284,10021,10816,270,3G,
UJS1081X,31.52828065,35.12655284,10021,10817,340,3G,
UJS1083I,31.2847208,34.86091867,10161,10838,65,3G,
UJS1083J,31.2847208,34.86091867,10161,10839,220,3G,
UJS1083K,31.2847208,34.86091867,10161,10830,310,3G,
UJS1083R,31.2847208,34.86091867,10161,10831,65,3G,
UJS1083S,31.2847208,34.86091867,10161,10832,220,3G,
UJS1083T,31.2847208,34.86091867,10161,10833,310,3G,
UJS1083V,31.2847208,34.86091867,10161,10835,65,3G,
UJS1083W,31.2847208,34.86091867,10161,10836,220,3G,
UJS1083X,31.2847208,34.86091867,10161,10837,310,3G,
UJS1084I,31.32954801,34.92468376,10012,10848,20,3G,
UJS1084J,31.32954801,34.92468376,10012,10849,120,3G,
UJS1084K,31.32954801,34.92468376,10012,10840,220,3G,
UJS1084R,31.32954801,34.92468376,10012,10841,20,3G,
UJS1084S,31.32954801,34.92468376,10012,10842,120,3G,
UJS1084T,31.32954801,34.92468376,10012,10843,220,3G,
UJS1084V,31.32954801,34.92468376,10012,10845,20,3G,
UJS1084W,31.32954801,34.92468376,10012,10846,120,3G,
UJS1084X,31.32954801,34.92468376,10012,10847,220,3G,
UJS1086I,31.38833215,35.01138951,10012,10868,25,3G,
UJS1086J,31.38833215,35.01138951,10012,10869,120,3G,
UJS1086K,31.38833215,35.01138951,10012,10860,230,3G,
UJS1086R,31.38833215,35.01138951,10012,10861,25,3G,
UJS1086S,31.38833215,35.01138951,10012,10862,120,3G,
UJS1086T,31.38833215,35.01138951,10012,10863,230,3G,
UJS1086V,31.38833215,35.01138951,10012,10865,25,3G,
UJS1086W,31.38833215,35.01138951,10012,10866,120,3G,
UJS1086X,31.38833215,35.01138951,10012,10867,230,3G,
UJS1087I,31.44139162,35.03055487,10012,10878,10,3G,
UJS1087J,31.44139162,35.03055487,10012,10879,170,3G,
UJS1087R,31.44139162,35.03055487,10012,10871,10,3G,
UJS1087S,31.44139162,35.03055487,10012,10872,170,3G,
UJS1087V,31.44139162,35.03055487,10012,10875,10,3G,
UJS1087W,31.44139162,35.03055487,10012,10876,170,3G,
UJS1089I,31.49283861,35.08291893,10012,10898,80,3G,
UJS1089J,31.49283861,35.08291893,10012,10899,170,3G,
UJS1089K,31.49283861,35.08291893,10012,10890,260,3G,
UJS1089L,31.49283861,35.08291893,10012,57804,350,3G,
UJS1089R,31.49283861,35.08291893,10012,10891,80,3G,
UJS1089S,31.49283861,35.08291893,10012,10892,170,3G,
UJS1089T,31.49283861,35.08291893,10012,10893,260,3G,
UJS1089U,31.49283861,35.08291893,10012,57802,350,3G,
UJS1089V,31.49283861,35.08291893,10012,10895,80,3G,
UJS1089W,31.49283861,35.08291893,10012,10896,170,3G,
UJS1089X,31.49283861,35.08291893,10012,10897,260,3G,
UJS1089Y,31.49283861,35.08291893,10012,57803,350,3G,
UJS1091I,29.56964523,34.95816385,10253,10918,10,3G,
UJS1091J,29.56964523,34.95816385,10253,10919,90,3G,
UJS1091K,29.56964523,34.95816385,10253,10910,160,3G,
UJS1091L,29.56964523,34.95816385,10253,58304,250,3G,
UJS1091M,29.56964523,34.95816385,10253,24409,10,3G,
UJS1091N,29.56964523,34.95816385,10253,24410,90,3G,
UJS1091O,29.56964523,34.95816385,10253,24411,160,3G,
UJS1091P,29.56964523,34.95816385,10253,24529,250,3G,
UJS1091R,29.56964523,34.95816385,10253,10911,10,3G,
UJS1091S,29.56964523,34.95816385,10253,10912,90,3G,
UJS1091T,29.56964523,34.95816385,10253,10913,160,3G,
UJS1091U,29.56964523,34.95816385,10253,58302,250,3G,
UJS1091V,29.56964523,34.95816385,10253,10915,10,3G,
UJS1091W,29.56964523,34.95816385,10253,10916,90,3G,
UJS1091X,29.56964523,34.95816385,10253,10917,160,3G,
UJS1091Y,29.56964523,34.95816385,10253,58303,250,3G,
UJS1092I,29.5589212,34.95454415,10253,10928,20,3G,
UJS1092J,29.5589212,34.95454415,10253,10929,120,3G,
UJS1092K,29.5589212,34.95454415,10253,10920,290,3G,
UJS1092M,29.5589212,34.95454415,10253,24406,20,3G,
UJS1092N,29.5589212,34.95454415,10253,24407,120,3G,
UJS1092O,29.5589212,34.95454415,10253,24408,290,3G,
UJS1092R,29.5589212,34.95454415,10253,10921,20,3G,
UJS1092S,29.5589212,34.95454415,10253,10922,120,3G,
UJS1092T,29.5589212,34.95454415,10253,10923,290,3G,
UJS1092V,29.5589212,34.95454415,10253,10925,20,3G,
UJS1092W,29.5589212,34.95454415,10253,10926,120,3G,
UJS1092X,29.5589212,34.95454415,10253,10927,290,3G,
UJS1093I,29.55209832,34.96305199,10253,10938,0,3G,
UJS1093J,29.55209832,34.96305199,10253,10939,110,3G,
UJS1093K,29.55209832,34.96305199,10253,10930,240,3G,
UJS1093M,29.55209832,34.96305199,10253,24403,0,3G,
UJS1093N,29.55209832,34.96305199,10253,24404,110,3G,
UJS1093O,29.55209832,34.96305199,10253,24405,240,3G,
UJS1093R,29.55209832,34.96305199,10253,10931,0,3G,
UJS1093S,29.55209832,34.96305199,10253,10932,110,3G,
UJS1093T,29.55209832,34.96305199,10253,10933,240,3G,
UJS1093V,29.55209832,34.96305199,10253,10935,0,3G,
UJS1093W,29.55209832,34.96305199,10253,10936,110,3G,
UJS1093X,29.55209832,34.96305199,10253,10937,240,3G,
UJS1094I,29.54722402,34.95205609,10253,10948,80,3G,
UJS1094J,29.54722402,34.95205609,10253,10949,200,3G,
UJS1094K,29.54722402,34.95205609,10253,10940,320,3G,
UJS1094M,29.54722402,34.95205609,10253,24400,80,3G,
UJS1094N,29.54722402,34.95205609,10253,24401,200,3G,
UJS1094O,29.54722402,34.95205609,10253,24402,320,3G,
UJS1094R,29.54722402,34.95205609,10253,10941,80,3G,
UJS1094S,29.54722402,34.95205609,10253,10942,200,3G,
UJS1094T,29.54722402,34.95205609,10253,10943,320,3G,
UJS1094V,29.54722402,34.95205609,10253,10945,80,3G,
UJS1094W,29.54722402,34.95205609,10253,10946,200,3G,
UJS1094X,29.54722402,34.95205609,10253,10947,320,3G,
UJS1095I,29.51321053,34.92373418,10253,10958,50,3G,
UJS1095J,29.51321053,34.92373418,10253,10959,180,3G,
UJS1095K,29.51321053,34.92373418,10253,10950,310,3G,
UJS1095M,29.51321053,34.92373418,10253,24397,50,3G,
UJS1095N,29.51321053,34.92373418,10253,24398,180,3G,
UJS1095O,29.51321053,34.92373418,10253,24399,310,3G,
UJS1095R,29.51321053,34.92373418,10253,10951,50,3G,
UJS1095S,29.51321053,34.92373418,10253,10952,180,3G,
UJS1095T,29.51321053,34.92373418,10253,10953,310,3G,
UJS1095V,29.51321053,34.92373418,10253,10955,50,3G,
UJS1095W,29.51321053,34.92373418,10253,10956,180,3G,
UJS1095X,29.51321053,34.92373418,10253,10957,310,3G,
UJS1100I,31.68304517,35.14513988,10021,11008,130,3G,
UJS1100J,31.68304517,35.14513988,10021,11009,200,3G,
UJS1100K,31.68304517,35.14513988,10021,11000,300,3G,
UJS1100R,31.68304517,35.14513988,10021,11001,130,3G,
UJS1100S,31.68304517,35.14513988,10021,11002,200,3G,
UJS1100T,31.68304517,35.14513988,10021,11003,300,3G,
UJS1100V,31.68304517,35.14513988,10021,11005,130,3G,
UJS1100W,31.68304517,35.14513988,10021,11006,200,3G,
UJS1100X,31.68304517,35.14513988,10021,11007,300,3G,
UJS1102I,31.76023553,35.16994873,10201,11028,40,3G,
UJS1102J,31.76023553,35.16994873,10201,11029,120,3G,
UJS1102K,31.76023553,35.16994873,10201,11020,240,3G,
UJS1102R,31.76023553,35.16994873,10201,11021,40,3G,
UJS1102S,31.76023553,35.16994873,10201,11022,120,3G,
UJS1102T,31.76023553,35.16994873,10201,11023,240,3G,
UJS1102V,31.76023553,35.16994873,10201,11025,40,3G,
UJS1102W,31.76023553,35.16994873,10201,11026,120,3G,
UJS1102X,31.76023553,35.16994873,10201,11027,240,3G,
UJS1103I,31.75738986,35.19709637,10201,11038,40,3G,
UJS1103J,31.75738986,35.19709637,10201,11039,150,3G,
UJS1103K,31.75738986,35.19709637,10201,11030,300,3G,
UJS1103R,31.75738986,35.19709637,10201,11031,40,3G,
UJS1103S,31.75738986,35.19709637,10201,11032,150,3G,
UJS1103T,31.75738986,35.19709637,10201,11033,300,3G,
UJS1103V,31.75738986,35.19709637,10201,11035,40,3G,
UJS1103W,31.75738986,35.19709637,10201,11036,150,3G,
UJS1103X,31.75738986,35.19709637,10201,11037,300,3G,
UJS1106I,31.75693684,35.18216189,10201,11068,100,3G,
UJS1106J,31.75693684,35.18216189,10201,11069,200,3G,
UJS1106K,31.75693684,35.18216189,10201,11060,320,3G,
UJS1106R,31.75693684,35.18216189,10201,11061,100,3G,
UJS1106S,31.75693684,35.18216189,10201,11062,200,3G,
UJS1106T,31.75693684,35.18216189,10201,11063,320,3G,
UJS1106V,31.75693684,35.18216189,10201,11065,100,3G,
UJS1106W,31.75693684,35.18216189,10201,11066,200,3G,
UJS1106X,31.75693684,35.18216189,10201,11067,320,3G,
UJS1121I,31.75198693,35.1874289,10201,11218,0,3G,
UJS1121J,31.75198693,35.1874289,10201,11219,260,3G,
UJS1121R,31.75198693,35.1874289,10201,11211,0,3G,
UJS1121S,31.75198693,35.1874289,10201,11212,260,3G,
UJS1121V,31.75198693,35.1874289,10201,11215,0,3G,
UJS1121W,31.75198693,35.1874289,10201,11216,260,3G,
UJS1141I,31.7380348,35.21842599,10201,11418,10,3G,
UJS1141J,31.7380348,35.21842599,10201,11419,160,3G,
UJS1141K,31.7380348,35.21842599,10201,11410,260,3G,
UJS1141R,31.7380348,35.21842599,10201,11411,10,3G,
UJS1141S,31.7380348,35.21842599,10201,11412,160,3G,
UJS1141T,31.7380348,35.21842599,10201,11413,260,3G,
UJS1141V,31.7380348,35.21842599,10201,11415,10,3G,
UJS1141W,31.7380348,35.21842599,10201,11416,160,3G,
UJS1141X,31.7380348,35.21842599,10201,11417,260,3G,
UJS1144I,31.64784111,35.24502645,10021,11448,20,3G,
UJS1144J,31.64784111,35.24502645,10021,11449,180,3G,
UJS1144K,31.64784111,35.24502645,10021,11440,280,3G,
UJS1144R,31.64784111,35.24502645,10021,11441,20,3G,
UJS1144S,31.64784111,35.24502645,10021,11442,180,3G,
UJS1144T,31.64784111,35.24502645,10021,11443,280,3G,
UJS1144V,31.64784111,35.24502645,10021,11445,20,3G,
UJS1144W,31.64784111,35.24502645,10021,11446,180,3G,
UJS1144X,31.64784111,35.24502645,10021,11447,280,3G,
UJS1146I,31.4357288,35.02674336,10012,11468,170,3G,
UJS1146J,31.4357288,35.02674336,10012,11469,320,3G,
UJS1146R,31.4357288,35.02674336,10012,11461,170,3G,
UJS1146S,31.4357288,35.02674336,10012,11462,320,3G,
UJS1146V,31.4357288,35.02674336,10012,11465,170,3G,
UJS1146W,31.4357288,35.02674336,10012,11466,320,3G,
UJS1169I,31.74838841,35.19125059,10201,11698,30,3G,
