CELLNAME	LAT	LONG	LAC	CELLID	AZIMUTH	TECH	NODE
UTS0128J	31.9264932637527	34.8766925023821	10082	1289	200	3G	
UTS0128K	31.9264932637527	34.8766925023821	10082	1280	300	3G	
UTS0128R	31.9264932637527	34.8766925023821	10082	1281	30	3G	
UTS0128S	31.9264932637527	34.8766925023821	10082	1282	200	3G	
UTS0128T	31.9264932637527	34.8766925023821	10082	1283	300	3G	
UTS0128V	31.9264932637527	34.8766925023821	10082	1285	30	3G	
UTS0128W	31.9264932637527	34.8766925023821	10082	1286	200	3G	
UTS0128X	31.9264932637527	34.8766925023821	10082	1287	300	3G	
UTS0130I	31.9671811086979	34.8978741185925	10082	1308	90	3G	
UTS0130J	31.9671811086979	34.8978741185925	10082	1309	210	3G	
UTS0130K	31.9671811086979	34.8978741185925	10082	1300	330	3G	
UTS0130R	31.9671811086979	34.8978741185925	10082	1301	90	3G	
UTS0130S	31.9671811086979	34.8978741185925	10082	1302	210	3G	
UTS0130T	31.9671811086979	34.8978741185925	10082	1303	330	3G	
UTS0130V	31.9671811086979	34.8978741185925	10082	1305	90	3G	
UTS0130W	31.9671811086979	34.8978741185925	10082	1306	210	3G	
UTS0130X	31.9671811086979	34.8978741185925	10082	1307	330	3G	
UTS0131I	31.945381528638	34.8766321619777	10082	1318	90	3G	
UTS0131J	31.945381528638	34.8766321619777	10082	1319	180	3G	
UTS0131K	31.945381528638	34.8766321619777	10082	1310	350	3G	
UTS0131R	31.945381528638	34.8766321619777	10082	1311	90	3G	
UTS0131S	31.945381528638	34.8766321619777	10082	1312	180	3G	
UTS0131T	31.945381528638	34.8766321619777	10082	1313	350	3G	
UTS0131V	31.945381528638	34.8766321619777	10082	1315	90	3G	
UTS0131W	31.945381528638	34.8766321619777	10082	1316	180	3G	
UTS0131X	31.945381528638	34.8766321619777	10082	1317	350	3G	
UTS0137I	31.9464542090882	34.8049553708229	10052	1378	60	3G	
UTS0137J	31.9464542090882	34.8049553708229	10052	1379	220	3G	
UTS0137K	31.9464542090882	34.8049553708229	10052	1370	350	3G	
UTS0137R	31.9464542090882	34.8049553708229	10052	1371	60	3G	
UTS0137S	31.9464542090882	34.8049553708229	10052	1372	220	3G	
UTS0137T	31.9464542090882	34.8049553708229	10052	1373	350	3G	
UTS0137V	31.9464542090882	34.8049553708229	10052	1375	60	3G	
UTS0137W	31.9464542090882	34.8049553708229	10052	1376	220	3G	
UTS0137X	31.9464542090882	34.8049553708229	10052	1377	350	3G	
UTS0140I	31.7792608958389	34.6536828954077	10111	1408	30	3G	
UTS0140J	31.7792608958389	34.6536828954077	10111	1409	250	3G	
UTS0140K	31.7792608958389	34.6536828954077	10111	1400	320	3G	
UTS0140R	31.7792608958389	34.6536828954077	10111	1401	30	3G	
UTS0140S	31.7792608958389	34.6536828954077	10111	1402	250	3G	
UTS0140T	31.7792608958389	34.6536828954077	10111	1403	320	3G	
UTS0140V	31.7792608958389	34.6536828954077	10111	1405	30	3G	
UTS0140W	31.7792608958389	34.6536828954077	10111	1406	250	3G	
UTS0140X	31.7792608958389	34.6536828954077	10111	1407	320	3G	
UTS0142I	31.8179625706132	34.6636794874597	10111	1428	120	3G	
UTS0142J	31.8179625706132	34.6636794874597	10111	1429	230	3G	
UTS0142K	31.8179625706132	34.6636794874597	10111	1420	340	3G	
UTS0142R	31.8179625706132	34.6636794874597	10111	1421	120	3G	
UTS0142S	31.8179625706132	34.6636794874597	10111	1422	230	3G	
UTS0142T	31.8179625706132	34.6636794874597	10111	1423	340	3G	
UTS0142V	31.8179625706132	34.6636794874597	10111	1425	120	3G	
UTS0142W	31.8179625706132	34.6636794874597	10111	1426	230	3G	
UTS0142X	31.8179625706132	34.6636794874597	10111	1427	340	3G	
UTS0151I	31.3290580261386	34.7015529398714	10161	1518	60	3G	
UTS0151J	31.3290580261386	34.7015529398714	10161	1519	180	3G	
UTS0151K	31.3290580261386	34.7015529398714	10161	1510	270	3G	
UTS0151L	31.3290580261386	34.7015529398714	10161	57117	350	3G	
UTS0151R	31.3290580261386	34.7015529398714	10161	1511	60	3G	
UTS0151S	31.3290580261386	34.7015529398714	10161	1512	180	3G	
UTS0151T	31.3290580261386	34.7015529398714	10161	1513	270	3G	
UTS0151U	31.3290580261386	34.7015529398714	10161	57115	350	3G	
UTS0151V	31.3290580261386	34.7015529398714	10161	1515	60	3G	
UTS0151W	31.3290580261386	34.7015529398714	10161	1516	180	3G	
UTS0151X	31.3290580261386	34.7015529398714	10161	1517	270	3G	
UTS0151Y	31.3290580261386	34.7015529398714	10161	57116	350	3G	
UTS0152I	31.3532034329938	34.6293562163027	10251	1528	20	3G	
UTS0152J	31.3532034329938	34.6293562163027	10251	1529	130	3G	
UTS0152K	31.3532034329938	34.6293562163027	10251	1520	220	3G	
UTS0152R	31.3532034329938	34.6293562163027	10251	1521	20	3G	
UTS0152S	31.3532034329938	34.6293562163027	10251	1522	130	3G	
UTS0152T	31.3532034329938	34.6293562163027	10251	1523	220	3G	
UTS0152V	31.3532034329938	34.6293562163027	10251	1525	20	3G	
UTS0152W	31.3532034329938	34.6293562163027	10251	1526	130	3G	
UTS0152X	31.3532034329938	34.6293562163027	10251	1527	220	3G	
UTS0153I	31.4203040046173	34.6038581235007	10251	1538	10	3G	
UTS0153J	31.4203040046173	34.6038581235007	10251	1539	110	3G	
UTS0153K	31.4203040046173	34.6038581235007	10251	1530	180	3G	
UTS0153L	31.4203040046173	34.6038581235007	10251	58062	280	3G	
UTS0153R	31.4203040046173	34.6038581235007	10251	1531	10	3G	
UTS0153S	31.4203040046173	34.6038581235007	10251	1532	110	3G	
UTS0153T	31.4203040046173	34.6038581235007	10251	1533	180	3G	
UTS0153U	31.4203040046173	34.6038581235007	10251	58060	280	3G	
UTS0153V	31.4203040046173	34.6038581235007	10251	1535	10	3G	
UTS0153W	31.4203040046173	34.6038581235007	10251	1536	110	3G	
UTS0153X	31.4203040046173	34.6038581235007	10251	1537	180	3G	
UTS0153Y	31.4203040046173	34.6038581235007	10251	58061	280	3G	
UTS0154I	31.4825085243736	34.5883436443152	10251	1548	10	3G	
UTS0154J	31.4825085243736	34.5883436443152	10251	1549	90	3G	
UTS0154K	31.4825085243736	34.5883436443152	10251	1540	170	3G	
UTS0154R	31.4825085243736	34.5883436443152	10251	1541	10	3G	
UTS0154S	31.4825085243736	34.5883436443152	10251	1542	90	3G	
UTS0154T	31.4825085243736	34.5883436443152	10251	1543	170	3G	
UTS0154V	31.4825085243736	34.5883436443152	10251	1545	10	3G	
UTS0154W	31.4825085243736	34.5883436443152	10251	1546	90	3G	
UTS0154X	31.4825085243736	34.5883436443152	10251	1547	170	3G	
UTS0155I	31.5335630559146	34.578094935563	10251	1558	0	3G	
UTS0155J	31.5335630559146	34.578094935563	10251	1559	100	3G	
UTS0155K	31.5335630559146	34.578094935563	10259	1550	280	3G	
UTS0155R	31.5335630559146	34.578094935563	10251	1551	0	3G	
UTS0155S	31.5335630559146	34.578094935563	10251	1552	100	3G	
UTS0155T	31.5335630559146	34.578094935563	10259	1553	290	3G	
UTS0155V	31.5335630559146	34.578094935563	10251	1555	0	3G	
UTS0155W	31.5335630559146	34.578094935563	10251	1556	100	3G	
UTS0155X	31.5335630559146	34.578094935563	10259	1557	290	3G	
UTS0164I	31.91412071248	34.8662937558249	10082	1648	20	3G	
UTS0164J	31.91412071248	34.8662937558249	10082	1649	150	3G	
UTS0164K	31.91412071248	34.8662937558249	10082	1640	290	3G	
UTS0164R	31.91412071248	34.8662937558249	10082	1641	20	3G	
UTS0164S	31.91412071248	34.8662937558249	10082	1642	150	3G	
UTS0164T	31.91412071248	34.8662937558249	10082	1643	290	3G	
UTS0164V	31.91412071248	34.8662937558249	10082	1645	20	3G	
UTS0164W	31.91412071248	34.8662937558249	10082	1646	150	3G	
UTS0164X	31.91412071248	34.8662937558249	10082	1647	290	3G	
UTS0166I	31.8725091685984	34.82028877793	10141	1668	30	3G	
UTS0166J	31.8725091685984	34.82028877793	10141	1669	160	3G	
UTS0166K	31.8725091685984	34.82028877793	10141	1660	310	3G	
UTS0166R	31.8725091685984	34.82028877793	10141	1661	30	3G	
UTS0166S	31.8725091685984	34.82028877793	10141	1662	160	3G	
UTS0166T	31.8725091685984	34.82028877793	10141	1663	310	3G	
UTS0166V	31.8725091685984	34.82028877793	10141	1665	30	3G	
UTS0166W	31.8725091685984	34.82028877793	10141	1666	160	3G	
UTS0166X	31.8725091685984	34.82028877793	10141	1667	310	3G	
UTS0181I	31.8083424242093	34.6458444034165	10111	1818	20	3G	
UTS0181J	31.8083424242093	34.6458444034165	10111	1819	130	3G	
UTS0181K	31.8083424242093	34.6458444034165	10111	1810	270	3G	
UTS0181R	31.8083424242093	34.6458444034165	10111	1811	20	3G	
UTS0181S	31.8083424242093	34.6458444034165	10111	1812	130	3G	
UTS0181T	31.8083424242093	34.6458444034165	10111	1813	270	3G	
UTS0181V	31.8083424242093	34.6458444034165	10111	1815	20	3G	
UTS0181W	31.8083424242093	34.6458444034165	10111	1816	130	3G	
UTS0181X	31.8083424242093	34.6458444034165	10111	1817	270	3G	
UTS0183I	31.7908464671181	34.6411577054186	10111	1838	10	3G	
UTS0183J	31.7908464671181	34.6411577054186	10111	1839	120	3G	
UTS0183K	31.7908464671181	34.6411577054186	10111	1830	220	3G	
UTS0183R	31.7908464671181	34.6411577054186	10111	1831	10	3G	
UTS0183S	31.7908464671181	34.6411577054186	10111	1832	120	3G	
UTS0183T	31.7908464671181	34.6411577054186	10111	1833	220	3G	
UTS0183V	31.7908464671181	34.6411577054186	10111	1835	10	3G	
UTS0183W	31.7908464671181	34.6411577054186	10111	1836	120	3G	
UTS0183X	31.7908464671181	34.6411577054186	10111	1837	220	3G	
UTS0184I	31.9494441633705	34.894415005184	10082	1848	50	3G	
UTS0184J	31.9494441633705	34.894415005184	10082	1849	190	3G	
UTS0184K	31.9494441633705	34.894415005184	10082	1840	280	3G	
UTS0184R	31.9494441633705	34.894415005184	10082	1841	50	3G	
UTS0184S	31.9494441633705	34.894415005184	10082	1842	190	3G	
UTS0184T	31.9494441633705	34.894415005184	10082	1843	280	3G	
UTS0184V	31.9494441633705	34.894415005184	10082	1845	50	3G	
UTS0184W	31.9494441633705	34.894415005184	10082	1846	190	3G	
UTS0184X	31.9494441633705	34.894415005184	10082	1847	280	3G	
UTS0185I	31.92994707141	34.8214283793164	10052	1858	30	3G	
UTS0185J	31.92994707141	34.8214283793164	10052	1859	160	3G	
UTS0185K	31.92994707141	34.8214283793164	10052	1850	310	3G	
UTS0185R	31.92994707141	34.8214283793164	10052	1851	30	3G	
UTS0185S	31.92994707141	34.8214283793164	10052	1852	160	3G	
UTS0185T	31.92994707141	34.8214283793164	10052	1853	310	3G	
UTS0185V	31.92994707141	34.8214283793164	10052	1855	30	3G	
UTS0185W	31.92994707141	34.8214283793164	10052	1856	160	3G	
UTS0185X	31.92994707141	34.8214283793164	10052	1857	310	3G	
UTS0192I	31.9842019015502	34.7821493999173	10052	1928	40	3G	
UTS0192J	31.9842019015502	34.7821493999173	10052	1929	130	3G	
UTS0192K	31.9842019015502	34.7821493999173	10052	1920	220	3G	
UTS0192L	31.9842019015502	34.7821493999173	10052	57621	310	3G	
UTS0192R	31.9842019015502	34.7821493999173	10052	1921	40	3G	
UTS0192S	31.9842019015502	34.7821493999173	10052	1922	130	3G	
UTS0192T	31.9842019015502	34.7821493999173	10052	1923	220	3G	
UTS0192U	31.9842019015502	34.7821493999173	10052	57619	310	3G	
UTS0192V	31.9842019015502	34.7821493999173	10052	1925	40	3G	
UTS0192W	31.9842019015502	34.7821493999173	10052	1926	130	3G	
UTS0192X	31.9842019015502	34.7821493999173	10052	1927	220	3G	
UTS0192Y	31.9842019015502	34.7821493999173	10052	57620	310	3G	
UTS0201I	31.9152561355896	34.7733821296125	10052	2018	100	3G	
UTS0201J	31.9152561355896	34.7733821296125	10052	2019	220	3G	
UTS0201K	31.9152561355896	34.7733821296125	10052	2010	350	3G	
UTS0201R	31.9152561355896	34.7733821296125	10052	2011	100	3G	
UTS0201S	31.9152561355896	34.7733821296125	10052	2012	220	3G	
UTS0201T	31.9152561355896	34.7733821296125	10052	2013	350	3G	
UTS0201V	31.9152561355896	34.7733821296125	10052	2015	100	3G	
UTS0201W	31.9152561355896	34.7733821296125	10052	2016	220	3G	
UTS0201X	31.9152561355896	34.7733821296125	10052	2017	350	3G	
UTS0202I	31.9257655390406	34.8673190214544	10082	2028	90	3G	
UTS0202J	31.9257655390406	34.8673190214544	10082	2029	230	3G	
UTS0202K	31.9257655390406	34.8673190214544	10082	2020	330	3G	
UTS0202R	31.9257655390406	34.8673190214544	10082	2021	90	3G	
UTS0202S	31.9257655390406	34.8673190214544	10082	2022	230	3G	
UTS0202T	31.9257655390406	34.8673190214544	10082	2023	330	3G	
UTS0202V	31.9257655390406	34.8673190214544	10082	2025	90	3G	
UTS0202W	31.9257655390406	34.8673190214544	10082	2026	230	3G	
UTS0202X	31.9257655390406	34.8673190214544	10082	2027	330	3G	
UTS0206I	31.9024881511998	34.7380803270817	10111	2068	0	3G	
UTS0206J	31.9024881511998	34.7380803270817	10111	2069	160	3G	
UTS0206K	31.9024881511998	34.7380803270817	10111	2060	230	3G	
UTS0206R	31.9024881511998	34.7380803270817	10111	2061	0	3G	
UTS0206S	31.9024881511998	34.7380803270817	10111	2062	160	3G	
UTS0206T	31.9024881511998	34.7380803270817	10111	2063	230	3G	
UTS0206V	31.9024881511998	34.7380803270817	10111	2065	0	3G	
UTS0206W	31.9024881511998	34.7380803270817	10111	2066	160	3G	
UTS0206X	31.9024881511998	34.7380803270817	10111	2067	230	3G	
UTS0207I	31.9188071337116	34.8357381617367	10052	2078	90	3G	
UTS0207J	31.9188071337116	34.8357381617367	10052	2079	240	3G	
UTS0207K	31.9188071337116	34.8357381617367	10052	2070	340	3G	
UTS0207R	31.9188071337116	34.8357381617367	10052	2071	90	3G	
UTS0207S	31.9188071337116	34.8357381617367	10052	2072	240	3G	
UTS0207T	31.9188071337116	34.8357381617367	10052	2073	340	3G	
UTS0207V	31.9188071337116	34.8357381617367	10052	2075	90	3G	
UTS0207W	31.9188071337116	34.8357381617367	10052	2076	240	3G	
UTS0207X	31.9188071337116	34.8357381617367	10052	2077	340	3G	
UTS0208I	31.8730508314377	34.9510387647506	10141	2088	100	3G	
UTS0208J	31.8730508314377	34.9510387647506	10141	2089	240	3G	
UTS0208K	31.8730508314377	34.9510387647506	10141	2080	350	3G	
UTS0208R	31.8730508314377	34.9510387647506	10141	2081	100	3G	
UTS0208S	31.8730508314377	34.9510387647506	10141	2082	240	3G	
UTS0208T	31.8730508314377	34.9510387647506	10141	2083	350	3G	
UTS0208V	31.8730508314377	34.9510387647506	10141	2085	100	3G	
UTS0208W	31.8730508314377	34.9510387647506	10141	2086	240	3G	
UTS0208X	31.8730508314377	34.9510387647506	10141	2087	350	3G	
UTS0301I	31.6299001937604	34.5528746532251	10251	3018	0	3G	
UTS0301J	31.6299001937604	34.5528746532251	10251	3019	80	3G	
UTS0301K	31.6299001937604	34.5528746532251	10251	3010	260	3G	
UTS0301M	31.6299001937604	34.5528746532251	10251	24440	0	3G	
UTS0301N	31.6299001937604	34.5528746532251	10251	24441	80	3G	
UTS0301O	31.6299001937604	34.5528746532251	10251	24442	260	3G	
UTS0301R	31.6299001937604	34.5528746532251	10251	3011	0	3G	
UTS0301S	31.6299001937604	34.5528746532251	10251	3012	80	3G	
UTS0301T	31.6299001937604	34.5528746532251	10251	3013	260	3G	
UTS0301V	31.6299001937604	34.5528746532251	10251	3015	0	3G	
UTS0301W	31.6299001937604	34.5528746532251	10251	3016	80	3G	
UTS0301X	31.6299001937604	34.5528746532251	10251	3017	260	3G	
UTS0302I	31.6548373913051	34.5587162084499	10251	3028	40	3G	
UTS0302J	31.6548373913051	34.5587162084499	10251	3029	130	3G	
UTS0302K	31.6548373913051	34.5587162084499	10251	3020	220	3G	
UTS0302L	31.6548373913051	34.5587162084499	10251	57990	310	3G	
UTS0302M	31.6548373913051	34.5587162084499	10251	24445	40	3G	
UTS0302N	31.6548373913051	34.5587162084499	10251	24446	130	3G	
UTS0302O	31.6548373913051	34.5587162084499	10251	24447	220	3G	
UTS0302P	31.6548373913051	34.5587162084499	10251	24448	310	3G	
UTS0302R	31.6548373913051	34.5587162084499	10251	3021	40	3G	
UTS0302S	31.6548373913051	34.5587162084499	10251	3022	130	3G	
UTS0302T	31.6548373913051	34.5587162084499	10251	3023	220	3G	
UTS0302U	31.6548373913051	34.5587162084499	10251	57988	310	3G	
UTS0302V	31.6548373913051	34.5587162084499	10251	3025	40	3G	
UTS0302W	31.6548373913051	34.5587162084499	10251	3026	130	3G	
UTS0302X	31.6548373913051	34.5587162084499	10251	3027	220	3G	
UTS0302Y	31.6548373913051	34.5587162084499	10251	57989	310	3G	
UTS0303I	31.6649031812147	34.569060094409	10251	3038	30	3G	
UTS0303J	31.6649031812147	34.569060094409	10251	3039	150	3G	
UTS0303K	31.6649031812147	34.569060094409	10251	3030	270	3G	
UTS0303M	31.6649031812147	34.569060094409	10251	24419	30	3G	
UTS0303N	31.6649031812147	34.569060094409	10251	24455	150	3G	
UTS0303O	31.6649031812147	34.569060094409	10251	24459	270	3G	
UTS0303R	31.6649031812147	34.569060094409	10251	3031	30	3G	
UTS0303S	31.6649031812147	34.569060094409	10251	3032	150	3G	
UTS0303T	31.6649031812147	34.569060094409	10251	3033	270	3G	
UTS0303V	31.6649031812147	34.569060094409	10251	3035	30	3G	
UTS0303W	31.6649031812147	34.569060094409	10251	3036	150	3G	
UTS0303X	31.6649031812147	34.569060094409	10251	3037	270	3G	
UTS0304I	31.6825814610288	34.5588822336568	10251	3048	80	3G	
UTS0304J	31.6825814610288	34.5588822336568	10251	3049	170	3G	
UTS0304M	31.6825814610288	34.5588822336568	10251	24434	80	3G	
UTS0304N	31.6825814610288	34.5588822336568	10251	24435	170	3G	
UTS0304R	31.6825814610288	34.5588822336568	10251	3041	80	3G	
UTS0304S	31.6825814610288	34.5588822336568	10251	3042	170	3G	
UTS0304V	31.6825814610288	34.5588822336568	10251	3045	80	3G	
UTS0304W	31.6825814610288	34.5588822336568	10251	3046	170	3G	
UTS0305I	31.6676171532298	34.5839816798343	10251	3058	30	3G	
UTS0305J	31.6676171532298	34.5839816798343	10251	3059	150	3G	
UTS0305K	31.6676171532298	34.5839816798343	10251	3050	270	3G	
UTS0305M	31.6676171532298	34.5839816798343	10251	24416	30	3G	
UTS0305N	31.6676171532298	34.5839816798343	10251	24417	150	3G	
UTS0305O	31.6676171532298	34.5839816798343	10251	24418	270	3G	
UTS0305R	31.6676171532298	34.5839816798343	10251	3051	30	3G	
UTS0305S	31.6676171532298	34.5839816798343	10251	3052	150	3G	
UTS0305T	31.6676171532298	34.5839816798343	10251	3053	270	3G	
UTS0305V	31.6676171532298	34.5839816798343	10251	3055	30	3G	
UTS0305W	31.6676171532298	34.5839816798343	10251	3056	150	3G	
UTS0305X	31.6676171532298	34.5839816798343	10251	3057	270	3G	
UTS0306I	31.6631525969991	34.5995425760272	10251	3068	30	3G	
UTS0306J	31.6631525969991	34.5995425760272	10251	3069	150	3G	
UTS0306K	31.6631525969991	34.5995425760272	10251	3060	270	3G	
UTS0306M	31.6631525969991	34.5995425760272	10251	24431	30	3G	
UTS0306N	31.6631525969991	34.5995425760272	10251	24432	150	3G	
UTS0306O	31.6631525969991	34.5995425760272	10251	24433	270	3G	
UTS0306R	31.6631525969991	34.5995425760272	10251	3061	30	3G	
UTS0306S	31.6631525969991	34.5995425760272	10251	3062	150	3G	
UTS0306T	31.6631525969991	34.5995425760272	10251	3063	270	3G	
UTS0306V	31.6631525969991	34.5995425760272	10251	3065	30	3G	
UTS0306W	31.6631525969991	34.5995425760272	10251	3066	150	3G	
UTS0306X	31.6631525969991	34.5995425760272	10251	3067	270	3G	
UTS0307I	31.656476802618	34.5873002488989	10251	3078	170	3G	
UTS0307J	31.656476802618	34.5873002488989	10251	3079	250	3G	
UTS0307K	31.656476802618	34.5873002488989	10251	3070	340	3G	
UTS0307M	31.656476802618	34.5873002488989	10251	24449	170	3G	
UTS0307N	31.656476802618	34.5873002488989	10251	24450	250	3G	
UTS0307O	31.656476802618	34.5873002488989	10251	24451	340	3G	
UTS0307R	31.656476802618	34.5873002488989	10251	3071	170	3G	
UTS0307S	31.656476802618	34.5873002488989	10251	3072	250	3G	
UTS0307T	31.656476802618	34.5873002488989	10251	3073	340	3G	
UTS0307V	31.656476802618	34.5873002488989	10251	3075	170	3G	
UTS0307W	31.656476802618	34.5873002488989	10251	3076	250	3G	
UTS0307X	31.656476802618	34.5873002488989	10251	3077	340	3G	
UTS0309I	31.6736840626045	34.5636172946103	10251	3098	30	3G	
UTS0309J	31.6736840626045	34.5636172946103	10251	3099	150	3G	
UTS0309K	31.6736840626045	34.5636172946103	10251	3090	270	3G	
UTS0309M	31.6736840626045	34.5636172946103	10251	24428	30	3G	
UTS0309N	31.6736840626045	34.5636172946103	10251	24429	150	3G	
UTS0309O	31.6736840626045	34.5636172946103	10251	24430	270	3G	
UTS0309R	31.6736840626045	34.5636172946103	10251	3091	30	3G	
UTS0309S	31.6736840626045	34.5636172946103	10251	3092	150	3G	
UTS0309T	31.6736840626045	34.5636172946103	10251	3093	270	3G	
UTS0309V	31.6736840626045	34.5636172946103	10251	3095	30	3G	
UTS0309W	31.6736840626045	34.5636172946103	10251	3096	150	3G	
UTS0309X	31.6736840626045	34.5636172946103	10251	3097	270	3G	
UTS0310I	31.801401437307	34.6668977392015	10111	3108	0	3G	
UTS0310J	31.801401437307	34.6668977392015	10111	3109	190	3G	
UTS0310K	31.801401437307	34.6668977392015	10111	3100	280	3G	
UTS0310R	31.801401437307	34.6668977392015	10111	3101	0	3G	
UTS0310S	31.801401437307	34.6668977392015	10111	3102	190	3G	
UTS0310T	31.801401437307	34.6668977392015	10111	3103	280	3G	
UTS0310V	31.801401437307	34.6668977392015	10111	3105	0	3G	
UTS0310W	31.801401437307	34.6668977392015	10111	3106	190	3G	
UTS0310X	31.801401437307	34.6668977392015	10111	3107	280	3G	
UTS0401I	31.9697040269064	34.9192159439533	10082	4018	20	3G	
UTS0401J	31.9697040269064	34.9192159439533	10082	4019	100	3G	
UTS0401K	31.9697040269064	34.9192159439533	10082	4010	210	3G	
UTS0401L	31.9697040269064	34.9192159439533	10082	57024	290	3G	
UTS0401R	31.9697040269064	34.9192159439533	10082	4011	20	3G	
UTS0401S	31.9697040269064	34.9192159439533	10082	4012	100	3G	
UTS0401T	31.9697040269064	34.9192159439533	10082	4013	210	3G	
UTS0401U	31.9697040269064	34.9192159439533	10082	57022	290	3G	
UTS0401V	31.9697040269064	34.9192159439533	10082	4015	20	3G	
UTS0401W	31.9697040269064	34.9192159439533	10082	4016	100	3G	
UTS0401X	31.9697040269064	34.9192159439533	10082	4017	210	3G	
UTS0401Y	31.9697040269064	34.9192159439533	10082	57023	290	3G	
UTS0403I	31.7873684525948	34.6776754238676	10111	4038	40	3G	
UTS0403J	31.7873684525948	34.6776754238676	10111	4039	100	3G	
UTS0403K	31.7873684525948	34.6776754238676	10111	4030	300	3G	
UTS0403R	31.7873684525948	34.6776754238676	10111	4031	40	3G	
UTS0403S	31.7873684525948	34.6776754238676	10111	4032	100	3G	
UTS0403T	31.7873684525948	34.6776754238676	10111	4033	300	3G	
UTS0403V	31.7873684525948	34.6776754238676	10111	4035	40	3G	
UTS0403W	31.7873684525948	34.6776754238676	10111	4036	100	3G	
UTS0403X	31.7873684525948	34.6776754238676	10111	4037	300	3G	
UTS0404I	31.7317435201081	34.6520317676681	10111	4048	30	3G	
UTS0404J	31.7317435201081	34.6520317676681	10111	4049	90	3G	
UTS0404R	31.7317435201081	34.6520317676681	10111	4041	30	3G	
UTS0404S	31.7317435201081	34.6520317676681	10111	4042	90	3G	
UTS0404V	31.7317435201081	34.6520317676681	10111	4045	30	3G	
UTS0404W	31.7317435201081	34.6520317676681	10111	4046	90	3G	
UTS0405I	31.6805411602447	34.6151247538563	10251	4058	110	3G	
UTS0405J	31.6805411602447	34.6151247538563	10251	4059	210	3G	
UTS0405K	31.6805411602447	34.6151247538563	10251	4050	310	3G	
UTS0405M	31.6805411602447	34.6151247538563	10251	24456	110	3G	
UTS0405N	31.6805411602447	34.6151247538563	10251	24457	210	3G	
UTS0405O	31.6805411602447	34.6151247538563	10251	24458	310	3G	
UTS0405R	31.6805411602447	34.6151247538563	10251	4051	110	3G	
UTS0405S	31.6805411602447	34.6151247538563	10251	4052	210	3G	
UTS0405T	31.6805411602447	34.6151247538563	10251	4053	310	3G	
UTS0405V	31.6805411602447	34.6151247538563	10251	4055	110	3G	
UTS0405W	31.6805411602447	34.6151247538563	10251	4056	210	3G	
UTS0405X	31.6805411602447	34.6151247538563	10251	4057	310	3G	
UTS0406I	31.6010109786607	34.5685926028129	10251	4068	20	3G	
UTS0406J	31.6010109786607	34.5685926028129	10251	4069	100	3G	
UTS0406K	31.6010109786607	34.5685926028129	10251	4060	180	3G	
UTS0406R	31.6010109786607	34.5685926028129	10251	4061	20	3G	
UTS0406S	31.6010109786607	34.5685926028129	10251	4062	110	3G	
UTS0406T	31.6010109786607	34.5685926028129	10251	4063	180	3G	
UTS0406V	31.6010109786607	34.5685926028129	10251	4065	20	3G	
UTS0406W	31.6010109786607	34.5685926028129	10251	4066	110	3G	
UTS0406X	31.6010109786607	34.5685926028129	10251	4067	180	3G	
UTS0407I	31.9372753333987	34.7568670161365	10052	4078	110	3G	
UTS0407J	31.9372753333987	34.7568670161365	10052	4079	230	3G	
UTS0407K	31.9372753333987	34.7568670161365	10052	4070	340	3G	
UTS0407R	31.9372753333987	34.7568670161365	10052	4071	110	3G	
UTS0407S	31.9372753333987	34.7568670161365	10052	4072	230	3G	
UTS0407T	31.9372753333987	34.7568670161365	10052	4073	340	3G	
UTS0407V	31.9372753333987	34.7568670161365	10052	4075	110	3G	
UTS0407W	31.9372753333987	34.7568670161365	10052	4076	230	3G	
UTS0407X	31.9372753333987	34.7568670161365	10052	4077	340	3G	
UTS0408I	31.8870122933989	34.7330638754509	10111	4088	20	3G	
UTS0408J	31.8870122933989	34.7330638754509	10111	4089	120	3G	
UTS0408K	31.8870122933989	34.7330638754509	10111	4080	190	3G	
UTS0408R	31.8870122933989	34.7330638754509	10111	4081	20	3G	
UTS0408S	31.8870122933989	34.7330638754509	10111	4082	120	3G	
UTS0408T	31.8870122933989	34.7330638754509	10111	4083	190	3G	
UTS0408V	31.8870122933989	34.7330638754509	10111	4085	20	3G	
UTS0408W	31.8870122933989	34.7330638754509	10111	4086	120	3G	
UTS0408X	31.8870122933989	34.7330638754509	10111	4087	190	3G	
UTS0409I	31.8263146686979	34.704620101383	10111	4098	5	3G	
UTS0409J	31.8263146686979	34.704620101383	10111	4099	130	3G	
UTS0409K	31.8263146686979	34.704620101383	10111	4090	260	3G	
UTS0409R	31.8263146686979	34.704620101383	10111	4091	35	3G	
UTS0409S	31.8263146686979	34.704620101383	10111	4092	130	3G	
UTS0409T	31.8263146686979	34.704620101383	10111	4093	260	3G	
UTS0409V	31.8263146686979	34.704620101383	10111	4095	35	3G	
UTS0409W	31.8263146686979	34.704620101383	10111	4096	130	3G	
UTS0409X	31.8263146686979	34.704620101383	10111	4097	260	3G	
UTS0410I	31.8002985886567	34.76072291991	10141	4108	70	3G	
UTS0410J	31.8002985886567	34.76072291991	10141	4109	160	3G	
UTS0410K	31.8002985886567	34.76072291991	10141	4100	320	3G	
UTS0410R	31.8002985886567	34.76072291991	10141	4101	70	3G	
UTS0410S	31.8002985886567	34.76072291991	10141	4102	160	3G	
UTS0410T	31.8002985886567	34.76072291991	10141	4103	320	3G	
